Paper_ID,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Evidence_type,Effect_size_type,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes,Effect_size,Sample_variance,Extracted_from,Treatment_quantity
Lind_2017,Lind_2017_157,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.84729786,0.761904762,Data From Authors,100
Lind_2017,Lind_2017_158,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.916290732,1.013333333,Data From Authors,100
Lind_2017,Lind_2017_159,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.538996501,0.64739229,Data From Authors,100
Lind_2017,Lind_2017_160,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.84729786,0.64399093,Data From Authors,100
Lind_2017,Lind_2017_161,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,45.425,-93.2115,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.09861229,0.888888891,Data From Authors,100
Lind_2017,Lind_2017_162,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.197224578,1.135802471,Data From Authors,100
Lind_2017,Lind_2017_163,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.693147181,0.445578231,Data From Authors,100
Lind_2017,Lind_2017_164,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.133531393,0.624787415,Data From Authors,100
Lind_2017,Lind_2017_165,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.051293294,0.161754386,Data From Authors,100
Lind_2017,Lind_2017_166,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.070856,-96.582821,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.041453875,0.508266052,Data From Authors,100
Lind_2017,Lind_2017_167,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.594707108,0.183446666,Data From Authors,100
Lind_2017,Lind_2017_168,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-2.590267165,0.748333333,Data From Authors,100
Lind_2017,Lind_2017_169,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.916290732,1.013333333,Data From Authors,100
Lind_2017,Lind_2017_170,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,45.425,-93.2115,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.559615788,0.136904762,Data From Authors,100
Lind_2017,Lind_2017_171,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,1.333333333,Data From Authors,100
Lind_2017,Lind_2017_172,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.609437912,0.853333333,Data From Authors,100
Lind_2017,Lind_2017_173,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.84729786,0.64739229,Data From Authors,100
Lind_2017,Lind_2017_174,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.204794413,0.108407305,Data From Authors,100
Lind_2017,Lind_2017_175,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_176,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.559615788,0.550170068,Data From Authors,100
Lind_2017,Lind_2017_177,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.252762969,0.315476191,Data From Authors,100
Lind_2017,Lind_2017_178,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.070856,-96.582821,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.287682073,0.739583333,Data From Authors,100
Lind_2017,Lind_2017_179,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,45.425,-93.2115,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.287682072,1.333333333,Data From Authors,100
Lind_2017,Lind_2017_180,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.69314718,0.833333334,Data From Authors,100
Lind_2017,Lind_2017_181,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,1.055555556,Data From Authors,100
Lind_2017,Lind_2017_182,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.470003629,1.114583333,Data From Authors,100
Lind_2017,Lind_2017_183,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.186877373,0.219341293,Data From Authors,100
Lind_2017,Lind_2017_184,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.217412877,0.082568748,Data From Authors,100
Lind_2017,Lind_2017_185,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.169559305,0.296008467,Data From Authors,100
Lind_2017,Lind_2017_186,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.836211232,0.901387131,Data From Authors,100
Lind_2017,Lind_2017_187,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.291884677,0.066277301,Data From Authors,100
Lind_2017,Lind_2017_190,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.980829253,0.680555555,Data From Authors,100
Lind_2017,Lind_2017_191,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.388888889,Data From Authors,100
Lind_2017,Lind_2017_192,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_193,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.84729786,0.884353741,Data From Authors,100
Lind_2017,Lind_2017_194,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.693147182,0.833333335,Data From Authors,100
Lind_2017,Lind_2017_195,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.587786665,0.639565432,Data From Authors,100
Lind_2017,Lind_2017_196,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.785353374,0.05882274,Data From Authors,100
Lind_2017,Lind_2017_197,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.322773392,0.070588679,Data From Authors,100
Lind_2017,Lind_2017_198,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.125163143,0.413792986,Data From Authors,100
Lind_2017,Lind_2017_199,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.01275343,-123.0603134,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.251314428,0.111531032,Data From Authors,100
Lind_2017,Lind_2017_200,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.27668543,-121.9680169,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.027516367,0.778073147,Data From Authors,100
Lind_2017,Lind_2017_201,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.826678573,1.216145834,Data From Authors,200
Lind_2017,Lind_2017_202,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.359762955,0.215900165,Data From Authors,200
Lind_2017,Lind_2017_203,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.495321437,0.207093886,Data From Authors,200
Lind_2017,Lind_2017_204,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.693147182,0.833333335,Data From Authors,200
Lind_2017,Lind_2017_205,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.847297861,0.203174603,Data From Authors,200
Lind_2017,Lind_2017_207,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.484906651,1.333333335,Data From Authors,200
Lind_2017,Lind_2017_208,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.098612289,0.115555556,Data From Authors,200
Lind_2017,Lind_2017_209,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.693147181,0.568027211,Data From Authors,200
Lind_2017,Lind_2017_210,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.916290732,0.853333333,Data From Authors,200
Lind_2017,Lind_2017_211,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.356674944,0.482222222,Data From Authors,200
Lind_2017,Lind_2017_212,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.626252946,0.071799019,Data From Authors,200
Lind_2017,Lind_2017_213,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,3.295836867,0.78463649,Data From Authors,200
Lind_2017,Lind_2017_214,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.386294361,0.638020834,Data From Authors,200
Lind_2017,Lind_2017_215,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.485507816,0.359960552,Data From Authors,200
Lind_2017,Lind_2017_216,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.405465108,0.680555556,Data From Authors,200
Lind_2017,Lind_2017_217,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.710846758,0.35874225,Data From Authors,200
Lind_2017,Lind_2017_218,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.824175443,0.40984623,Data From Authors,200
Lind_2017,Lind_2017_219,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.029619417,0.130476191,Data From Authors,200
Lind_2017,Lind_2017_220,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.026668248,0.233293674,Data From Authors,200
Lind_2017,Lind_2017_221,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.954278399,0.497710496,Data From Authors,200
Lind_2017,Lind_2017_222,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.223143552,0.398333334,Data From Authors,200
Lind_2017,Lind_2017_223,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.69314718,0.833333334,Data From Authors,200
Lind_2017,Lind_2017_224,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.070204259,0.288381018,Data From Authors,200
Lind_2017,Lind_2017_225,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.087011377,0.847222222,Data From Authors,200
