Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Uboni_2021,Y,Uboni_2021_36,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Sympetrum striolatum,Odonata,Libellulidae,Sympetrum,Sympetrum striolatum,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0.25,0.5,Standard deviation,6,0.833333333,1.602081979,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Smith_2002,Y,Smith_2002_1,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Alloecentrella magnicornis,Trichoptera,Calocidae,Alloecentrella,Alloecentrella magnicornis,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0,0,Standard deviation,2,7,9.899494937,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_2,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Beraeoptera roria,Trichoptera,Conoesucidae,Beraeoptera,Beraeoptera roria,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,1,0.816496581,Standard deviation,2,3.5,4.949747468,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_3,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Confluens hamiltoni,Trichoptera,Conoesucidae,Confluens,Confluens hamiltoni,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0.5,0.577350269,Standard deviation,2,0,0,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_4,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Olinga feredayi,Trichoptera,Conoesucidae,Olinga,Olinga feredayi,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,64.5,25.63201124,Standard deviation,2,17,14.14213562,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_5,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Olinga jeanae,Trichoptera,Conoesucidae,Olinga,Olinga jeanae,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0.5,1,Standard deviation,2,2,1.414213562,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_6,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Genus,Pycnocentria,Trichoptera,Conoesucidae,Pycnocentria,,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,28.25,22.09637979,Standard deviation,2,49.5,70.00357134,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_7,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Genus,Pycnocentrodes,Trichoptera,Conoesucidae,Pycnocentrodes,,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,155,146.2668794,Standard deviation,2,2.5,2.121320344,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_8,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Ecnomina zealandica,Trichoptera,Ecnomidae ,Ecnomin,Ecnomina zealandica,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0,0,Standard deviation,2,2,2.828427125,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_9,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Zelolessica cheira,Trichoptera,Helicophidae,Zelolessica,Zelolessica cheira,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,1.75,3.5,Standard deviation,2,6,8.485281374,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_10,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Genus,Helicopsyche,Trichoptera,Helicopsychidae,Helicopsyche,,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,297,574.7045618,Standard deviation,2,41,55.15432893,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_11,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Atrachorema mangu,Trichoptera,Hydrobiosidae,Atrachorema,Atrachorema mangu,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0.25,0.5,Standard deviation,2,0,0,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_12,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Costachorema hecton,Trichoptera,Hydrobiosidae,Costachorema,Costachorema hecton,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0,0,Standard deviation,2,2.5,2.121320344,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_13,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Costachorema xanthopterum,Trichoptera,Hydrobiosidae,Costachorema,Costachorema xanthopterum,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,10.5,9.327379053,Standard deviation,2,0,0,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
Smith_2002,Y,Smith_2002_14,"Smith, BJ and Collier, KJ and Halliday, NJ",2002,Composition and flight periodicity of adult caddisflies in New Zealand hill-country catchments of contrasting land use,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,10.1080/00288330.2002.9517138,NA,English,-37.777821,175.24839,New Zealand,Species,Edpercivalia thomasoni,Trichoptera,Hydrobiosidae,Edpercivalia,Edpercivalia thomasoni,Adult,1998,2000,light traps; malaise trap 0.5mm,,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,Appendix 1,Quasi-experimental,4,0,0,Standard deviation,2,3.5,2.121320344,Standard deviation,Lindsey,01-Dec-23,"Sampled at one site each for a year; full pasture catchment malaise trap was sampled for an additional 13 months. All samples were summed under collection type, and manually averaged to achieve measurement of error. Treatment pasture types (full pasture and 50% forested catchment) were combined for GLiTRS (hence n = 4 for treatment samples). "
